Date,Time,Userid_From,Name_From,Message,Userid_To,At,Post_Category,Channel,To_Channel
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",U1YKN5ZV5,,0,trinket,TRUE
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",U4X9ZLJ2D,,0,trinket,TRUE
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",U4XCWG93N,,0,trinket,TRUE
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",U5B5AU4TS,,0,trinket,TRUE
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",U5B5GA874,,0,trinket,TRUE
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",U5SCU625N,,0,trinket,TRUE
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",U6D7T2UPJ,,0,trinket,TRUE
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",U6X4Q5919,,0,trinket,TRUE
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",UBMPAERMJ,,0,trinket,TRUE
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",UBMTZF0UA,,0,trinket,TRUE
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",UBN8AAZS7,,0,trinket,TRUE
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",UBQQ61UCB,,0,trinket,TRUE
8/23/18,10:33:11,U1YKH1T96,,"At the end of the semester, I'll post the ""Modeling with VPython"" course that uses ""Trinket assignments"". It will be more similar to the example Trinket courses that have embedded coding exercises. BTW the Trinket developer uses Trinket in teaching a coding class at UNC. It's nice when the cook tastes her or his own cooking.",UC0TC6482,,0,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U1YEMA4BA,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U1YKC618E,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U1YKH1T96,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U1YKM7ZRT,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U1YKMC1QD,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U1YKN5ZV5,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U4X9ZLJ2D,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U4XCWG93N,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U5B5AU4TS,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U5B5GA874,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U5SCU625N,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U6D7T2UPJ,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,U6X4Q5919,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,UBMPAERMJ,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,UBMTZF0UA,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,UBN8AAZS7,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,UBQQ61UCB,,joined,trinket,TRUE
1/19/19,20:34:54,UFJ13UD3N,,<@UFJ13UD3N> has joined the channel,UC0TC6482,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U1YEMA4BA,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U1YKC618E,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U1YKH1T96,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U1YKM7ZRT,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U1YKMC1QD,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U1YKN5ZV5,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U4X9ZLJ2D,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U4XCWG93N,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U5B5AU4TS,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U5B5GA874,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U5SCU625N,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U6D7T2UPJ,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,U6X4Q5919,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,UBMPAERMJ,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,UBMTZF0UA,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,UBN8AAZS7,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,UBQQ61UCB,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,UC0TC6482,,joined,trinket,TRUE
6/4/19,17:02:18,UJYL5SNH3,,<@UJYL5SNH3> has joined the channel,UFJ13UD3N,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U1YEMA4BA,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U1YKC618E,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U1YKH1T96,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U1YKM7ZRT,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U1YKMC1QD,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U1YKN5ZV5,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U4X9ZLJ2D,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U4XCWG93N,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U5B5AU4TS,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U5B5GA874,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U5SCU625N,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U6D7T2UPJ,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,U6X4Q5919,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,UBMPAERMJ,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,UBMTZF0UA,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,UBN8AAZS7,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,UBQQ61UCB,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,UC0TC6482,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,UFJ13UD3N,,joined,trinket,TRUE
7/10/19,11:39:50,UKRH1R7KL,,<@UKRH1R7KL> has joined the channel,UJYL5SNH3,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U1YEMA4BA,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U1YKC618E,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U1YKH1T96,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U1YKM7ZRT,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U1YKMC1QD,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U1YKN5ZV5,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U4X9ZLJ2D,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U4XCWG93N,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U5B5AU4TS,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U5B5GA874,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U5SCU625N,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U6D7T2UPJ,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,U6X4Q5919,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,UBMPAERMJ,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,UBMTZF0UA,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,UBN8AAZS7,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,UBQQ61UCB,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,UC0TC6482,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,UFJ13UD3N,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,UJYL5SNH3,,joined,trinket,TRUE
7/10/19,17:41:17,UL20S8CAH,,<@UL20S8CAH> has joined the channel,UKRH1R7KL,,joined,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U1YEMA4BA,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U1YKC618E,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U1YKH1T96,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U1YKM7ZRT,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U1YKMC1QD,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U1YKN5ZV5,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U4X9ZLJ2D,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U4XCWG93N,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U5B5AU4TS,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U5B5GA874,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U5SCU625N,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U6D7T2UPJ,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",U6X4Q5919,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",UBMPAERMJ,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",UBMTZF0UA,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",UBN8AAZS7,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",UBQQ61UCB,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",UC0TC6482,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",UJYL5SNH3,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",UKRH1R7KL,,0,trinket,TRUE
7/12/19,2:25:16,UFJ13UD3N,,"Question: have any of you had students ""submit"" a trinket assignment in Canvas (LMS) as an online submission? I'm thinking that could be a way to do Computational Essays without requiring Jupyter notebooks.   And I'm pretty sure the trinket will run in Canvas' Speedgrader. (Leveraging Canvas' group assignment functionality and/or discussion assignments seems promising also.)",UL20S8CAH,,0,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U1YEMA4BA,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U1YKC618E,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U1YKH1T96,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U1YKM7ZRT,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U1YKMC1QD,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U1YKN5ZV5,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U4X9ZLJ2D,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U4XCWG93N,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U5B5AU4TS,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U5B5GA874,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U5SCU625N,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U6D7T2UPJ,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,U6X4Q5919,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,UBMPAERMJ,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,UBMTZF0UA,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,UBN8AAZS7,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,UBQQ61UCB,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,UC0TC6482,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,UFJ13UD3N,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,UJYL5SNH3,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,UKRH1R7KL,,joined,trinket,TRUE
7/12/19,10:06:27,UJF6E99FF,,<@UJF6E99FF> has joined the channel,UL20S8CAH,,joined,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U1YEMA4BA,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U1YKC618E,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U1YKH1T96,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U1YKM7ZRT,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U1YKMC1QD,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U1YKN5ZV5,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U4X9ZLJ2D,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U4XCWG93N,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U5B5AU4TS,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U5B5GA874,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U5SCU625N,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U6D7T2UPJ,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,U6X4Q5919,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,UBMPAERMJ,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,UBMTZF0UA,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,UBN8AAZS7,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,UBQQ61UCB,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,UC0TC6482,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,UFJ13UD3N,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,UJYL5SNH3,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,UKRH1R7KL,,0,trinket,TRUE
7/12/19,10:10:11,UJF6E99FF,,<https://www.wired.com/author/rhett-allain/>,UL20S8CAH,,0,trinket,TRUE
7/12/19,10:11:06,UJF6E99FF,,"Allain embeds trinkets in a lot of his articles, and basically uses them as a key part of the argument, exactly like we want students to do in computational essays. He also is just a really good writer. For example: <https://www.wired.com/story/spacex-recovered-its-first-rocket-fairing-lets-crunch-the-numbers/>",U1YEMA4BA,,0,trinket,TRUE
